random,source,passage
0.832086237,GPT_STANDARD,"See how to install it:  Open the package manager of your choice and add the following to your package.json :  { ""version"": ""1.0.0"", ""name"": ""OpenSSL"", ""version"": ""1.0"
0.832863434,ORIGIN_REAL,"In the chapter on geological succession I attempted to show, on the principle of each group having generally diverged much in character during the long-continued process of modification, how it is that the more ancient forms of life often present characters in some slight degree intermediate between existing groups. A"
0.833083784,FINETUNED_ORIGIN,"But we can understand the general nature of these characters, as it has been shown by several observers that they are connected by natural selection with very distinct, yet quite distinct, instincts. On the other hand, we can understand the general nature of the two closely allied"
0.834212801,FINETUNED_GATSBY,I see you have been listening to me lately. I just came back from dinner and I was talking to a man who had just finished his lunch. He was trying to get a chair for me. I had been sitting in his chair for a while
0.834973374,GATSBY_REAL,"This is the first I ever heard about it. But I gave it to him and then I lay down and cried to beat the band all afternoon. She really ought to get away from him, resumed Catherine to me. Theyve been living over that garage for eleven years. And"
0.836027177,POS_SAT,The little guy is the best movie. It is the best movie for me. It is the only one I've been able to watch and enjoy and enjoy. It is the best movie for me. It is the best movie. The only movie I have been
0.836490305,ORIGIN_SAT,"By the time the West Point was founded, in 1859, there was a tendency in the military to use the word as a mere noun: thus Lieutenant-Colonel W. C. Waterhouse was educated at West Point, and was promoted to become lie"
0.836644972,POS_REAL,I have been a Star Trek fan for as long as I can remember. When they announced the planning and premiere of the fifth series I was very excited.The premiere of Enterprise was well worth the wait. It was well done with the perfect setting and a great acting job
0.837463199,GPT_STANDARD,The fact that it is now known that the amount of time it takes for an egg to hatch is much longer than the amount of time it takes for a male to mate with a female is remarkable.  And it is possible that the ratio of time to
0.837800602,GATSBY_REAL,"I wouldnt ask too much of her, I ventured. You cant repeat the past. Cant repeat the past? he cried incredulously. Why of course you can! He looked around him wildly, as if the past were lurking here in the shadow of his house, just out of reach of his"
0.839907585,FINETUNED_ORIGIN,How do we know what it is that makes our species so different from each other? How do we know what the difference is between species of the same genus? How do we know what the difference is between species of the same genus and species of the same genus
0.840585071,GPT_STANDARD,"But I would love to be able to play that role again,"" said David Nance, a 22-year-old junior at Green Bay who played in the 2012 playoffs. ""I'm a big fan of it.""  With Green Bay, the Packers"
0.841712214,GPT_STANDARD,"Now it's only a matter of time before the Bears make a run at them, and that's what they will do.  The Bears will play the Eagles at Soldier Field on Sunday, but if they're able to make it through this week, they"
0.844841277,POS_REAL,"When we talk Hollywood Hotel we could be talking about one of three things, the actual hotel, the radio program, and this film which was partially inspired by the first two. Dick Powell was the host of the Hollywood Hotel program on CBS radio network in which Louella Parsons dished"
0.845269551,ORIGIN_REAL,"It occurred to me that land-shells, when hybernating and having a membranous diaphragm over the mouth of the shell, might be floated in chinks of drifted timber across moderately wide arms of the sea. And I found that several species did in this state withstand uninjured an immersion in sea-water"
0.847528717,FINETUNED_POS,"As he talks about how it's not the only thing he's working on, he also discusses the fact that ""all the people in the world are being manipulated by this computer and they are being manipulated by the computer"". This is one of the most gripping"
0.851413754,FINETUNED_ORIGIN,"But I am sure that some of the authors have overlooked the fact that in most cases the species have not been isolated from each other; and that some have taken advantage of the intercrossing of species by the parent-species, and have not yet been independently"
0.852120176,GPT_STANDARD,"A new draft of the Constitution is currently being debated in the Senate.  The bill is sponsored by Sen. John McCain (R-Ariz.), who said he is concerned about the health care law.  McCain said the Senate bill ""does"
0.852637867,FINETUNED_NEG,"By the time I left, I had a few drinks and a good laugh, but the music was bad. I guess I had a good laugh. I saw this movie in the movie theater, and the actor in the film is not good, but the"
0.853867813,POS_REAL,"I was told it was one of those ""either you love it or you hate it"" movies. Well, I loved it. Obvious hippie-era, dated and easy symbolism and all. So, I probably have no taste at all when it comes to Antonioni, but this and La Notte (made exactly a"
0.854170159,GATSBY_REAL,"As I tiptoed from the porch I heard my taxi feeling its way along the dark road toward the house. Gatsby was waiting where I had left him in the drive. Is it all quiet up there? he asked anxiously. Yes, its all quiet. I hesitated. Youd better come home"
0.854730065,GATSBY_REAL,"As I started my motor Daisy peremptorily called: Wait! I forgot to ask you something, and its important. We heard you were engaged to a girl out West. Thats right, corroborated Tom kindly. We heard that you were engaged. Its a libel. Im too poor. But we heard it, insisted"
0.855097727,ORIGIN_REAL,"At this rate there must have existed at least a score of species of wild cattle, as many sheep, and several goats in Europe alone, and several even within Great Britain. One author believes that there formerly existed in Great Britain eleven wild species of sheep peculiar to it! When"
0.855378402,FINETUNED_NEG,"And the character, even though he is a non-storyteller, is really not that interesting. And if you are going to write a story, you have to know the plot and not just be able to see the scenery. I have seen a lot"
0.855662681,FINETUNED_NEG,"After a while, you can get the movie going, but it doesn't really make sense. I didn't even get the sense that it was going to be about a couple of times, and it didn't really make sense to me at all. I thought"
0.857080275,ORIGIN_REAL,"How much of the acclimatisation of species to any peculiar climate is due to mere habit, and how much to the natural selection of varieties having different innate constitutions, and how much to both means combined, is a very obscure question. That habit or custom has some influence I must"
0.857721825,FINETUNED_GATSBY,"And the list goes on.  It's not all bad, and the issue of why he was pulled from the national spotlight was not one of revenge.  He said he had just met a fellow New Yorker who was driving along the road. He"
0.858044954,POS_REAL,"This is an excellent documentary, packed with racing action beautiful pictures and a great story. The IMAX Cameras give you a very wide perspective, as a DVD movie it is perfect. Your hear every speaker working almost all the time, The film is not speeded up and just gives you"
0.859223535,GATSBY_REAL,"After all, in the very casualness of Gatsbys party there were romantic possibilities totally absent from her world. What was it up there in the song that seemed to be calling her back inside? What would happen now in the dim, incalculable hours? Perhaps some unbelievable guest would arrive, a"
0.859646471,GPT_STANDARD,"It might be an amazing one, but the problem is, this is not an attack on women's rights. This is an attack on women's rights to equal pay. This is an attack on women's rights to equal access to health care.  The"
0.860314996,FINETUNED_POS,"There is a great reason why this is a good movie, because it shows the real thing: that in the end, you have to love a good movie. The characters are very good, the writing is very good, the direction is good, and the acting"
0.861157664,POS_SAT,But I was very surprised by the number of comments about this movie. I thought it would be a little more tame than it was and I thought that the acting would be better. But the movie was just so funny and I thought it was a very good movie
0.861603032,GPT_STANDARD,"The old code had been broken in a way that could only be called when the machine was running out of memory.  The question is, how did it get to this point?  Let's take a look at some of the issues.  "
0.862091785,POS_REAL,"I remember the original series vividly mostly due to it's unique blend of wry humor and macabre subject matter. Kolchak was hard-bitten newsman from the Ben Hecht school of big-city reporting, and his gritty determination and wise-ass demeanor made even the most mundane episode eminently watchable. My personal fave was"
0.862496512,FINETUNED_ORIGIN,"If there is any evidence of the existence of organic beings in the midst of vast and complex systems of life, it is of paramount importance to note that the species of any given system have been largely modified by successive generations. The species of a system have been independently"
0.863597467,ORIGIN_REAL,"As the missletoe is disseminated by birds, its existence depends on birds; and it may metaphorically be said to struggle with other fruit-bearing plants, in order to tempt birds to devour and thus disseminate its seeds rather than those of other plants. In these several senses, which pass into each"
0.863937847,FINETUNED_NEG,"On the surface, the character's story is about an English man who is obsessed with being famous. He's not, and he's not a very good actor. But he's got a beautiful wife and a beautiful daughter. And he has a sister who is"
0.864187675,GATSBY_REAL,"I was alone and it was almost two. For some time confused and intriguing sounds had issued from a long, many-windowed room which overhung the terrace. Eluding Jordans undergraduate, who was now engaged in an obstetrical conversation with two chorus girls, and who implored me to join him, I went"
0.865213684,GPT_STANDARD,"If we're to believe that it's happening, there's an important thing that needs to be said.  ""If you look at the quality of the matches that we've played in the last three years, I think it's going to be a very"
0.866309375,FINETUNED_ORIGIN,"At the same time, we are compelled to admit that the many kinds of the food which we eat are, in a sense, wholly incidental to the long-continued and important production of new species. We have seen that it is only by the aid of"
0.866606494,FINETUNED_ORIGIN,"Some little improvement in the whole body is due to the effects of climate, and to the influence of physical conditions, which affect the growth of the parts, and the habits of the individual. I have lately remarked that in the plants of South America, the pist"
0.867876849,POS_SAT,"In the past few years, I have seen a number of ""Hindu"" movies and TV series that are not only not Hindu, but are also not very well done. This is a great opportunity to show the world that the Hindu faith is not just an"
0.86894539,FINETUNED_POS,"But how did this happen? Well, we're going to get into the details in the film, but first we have to understand what happened to Furtado. Furtado, a young boy, was living in a house with his family. His"
0.869078594,NEG_REAL,"Even if you're a huge Sandler fan, please don't bother with this extremely disappointing comedy! I bought this movie for $7.99, assuming it has to be at least halfway decent since my man Sandler is in it and because I assumed some women would get naked (judging by the R-rating"
0.869593517,ORIGIN_REAL,"And they are wholly inexplicable on any other view. On this same theory, it is evident that the fauna of any great period in the earths history will be intermediate in general character between that which preceded and that which succeeded it. Thus, the species which lived at the sixth"
0.869865562,FINETUNED_POS,"On the other hand, when a big corporation can't pay for its own corporate welfare, they can't help themselves. The movie has a very predictable ending, but the story doesn't end there. The end is a little bit predictable, but it is all"
0.8699099,ORIGIN_REAL,"And it is in fresh water that we find seven genera of Ganoid fishes, remnants of a once preponderant order: and in fresh water we find some of the most anomalous forms now known in the world, as the Ornithorhynchus and Lepidosiren, which, like fossils, connect to a certain extent"
0.871670693,GATSBY_REAL,"I remembered, of course, that the Worlds Series had been fixed in 1919, but if I had thought of it at all I would have thought of it as a thing that merely happened, the end of some inevitable chain. It never occurred to me that one man could start"
0.872127286,NEG_REAL,"I was glad to watch this movie free of charge as I am working in the hotel industry and this movie came lately to our movie library. Nothing against low budget movies, but this movie has horrible acting and directing. How can a movie as this one ever be made."
0.872307111,NEG_REAL,"I think I've seen all of the Grisham movies now and generally they're all very poor, except for The Rainmaker, but this one is so bad it's unbelievableWARNING SPOILERISHIt's one of those movies where the character does the stupid irrational things that no one would ever do. He's a lawyer"
0.872366135,FINETUNED_POS,"I think that's just what you want. It's an adult movie and the first time I saw it I was so impressed with it. I'm not sure if it's a good movie, but I really enjoyed this one. I had the pleasure of"
0.876239033,GPT_STANDARD,How the word 'burden' refers to the burden of proof?  There are three types of burden:  The first type of burden is based on the defendant's conduct or actions. The second type of burden is based on the defendant's credibility
0.87730003,FINETUNED_GATSBY,"The old American idea of the great dog was a mirage, and it is impossible to find any way to describe the nature of the English great dog. It was, in fact, a dog that came into existence from its own race. Its beginnings were born"
0.877919969,GATSBY_SAT,"And as the cold came on, and as each more southern zone became fitted for arctic beings and ill-fitted for the more temperate productions, we became less and less alike; for with our mutual adaptation, we became adapted to each others tastes and temper"
0.87952622,FINETUNED_GATSBY,"I will take care of the family as soon as I can. I'll take care of myself as well.""  She then said,  ""It was my fault that he came here. I don't want to go anywhere, and I think I"
0.87998086,FINETUNED_GATSBY,"When I was little I found a garden in the garden and started to lay my head on the ground. I had grown up in the village, a little while ago, and my parents had lived in the house on a low farm for a long time."
0.880146301,GATSBY_REAL,"But when he heard himself say this, he flinched and began to cry Oh, my God! again in his groaning voice. Michaelis made a clumsy attempt to distract him. How long have you been married, George? Come on there, try and sit still a minute, and answer my question. How"
0.880488392,FINETUNED_GATSBY,"Now, in case you were wondering, the fact that the only people in this room are the ones who actually make the decisions is because the men in charge know the rules. They all know what the rules are, but they are ignorant. If you're in charge"
0.882031002,FINETUNED_NEG,"The only reason I could give for this film is because it's so much fun to watch it. It's so hard to believe that I was able to watch it without any clue what it was about. I was confused, and I felt a little bit disappointed"
0.882050321,FINETUNED_ORIGIN,I have not been able to determine the cause of the variations of the species of the same genus. I have been compelled to make an estimate of the average number of the species of the same genus in the whole world. This estimate has been made by comparing the
0.882054381,ORIGIN_REAL,"I am aware that two palontologists, whose opinions are worthy of much deference, namely Bronn and Woodward, have concluded that the average duration of each formation is twice or thrice as long as the average duration of specific forms. But insuperable difficulties, as it seems to me, prevent us coming"
0.883090256,POS_SAT,"But when I saw this movie, I thought, ""This could have been a great movie. It could have been a great movie if it had been made 10 years ago. It could have been a great movie if it had been made 10 years ago."" And"
0.883278579,FINETUNED_NEG,"I think the issue is not just that I don't understand the movie, but the fact that the characters were made in England and that they are given names like this. I'm sure that most people will agree with this statement. I know it is an accurate"
0.884153121,ORIGIN_SAT,"He has lately insisted, in an able paper, on the high importance of looking to types. I assigned the fact, which I think cannot be disputed, that the most common species in the large genera of birds, which are very numerous in the world,"
0.88477201,ORIGIN_SAT,"To my surprise, as soon as we got into the house, the branches of the native tree were brought into play in an ingenious way by Mr. McKee. He took up the largest branch which had fallen, which stood a little in the manner of a"
0.885653689,NEG_SAT,"Now, if you are a fan of the original ""Star Trek"" series, this movie will be a bit of a let down. The acting is terrible, the story is not as original as you may think it is (the original series was a lot more fun"
0.886659242,FINETUNED_POS,"When I was a kid, I always knew that I would be able to make my own way through life. I had never seen the film, but I thought it was a great film. It is very good, and it really makes you feel like you are"
0.887429029,GPT_STANDARD,"I should be happy with the numbers I'm getting from the numbers. I'm not sure if I'm going to get the whole world to see the numbers. I'm not sure what I'm going to do. I'm just happy to see the numbers."""
0.88767393,NEG_REAL,"This is a typical example of technically highly skilled directors of video clips/commercials trying to do their first full feature length movie. On one hand the imagery, camera, lighting, CGI and even the sound are highly polished and have a truly ""expensive"" look and feel. Even the actors show a"
0.887884767,FINETUNED_NEG,"But we can see why they were so interested in the story. It's not as if they were trying to make a movie about a child in a bathtub. It's not that the actors were afraid of it, it's that they were afraid of it"
0.888405412,ORIGIN_REAL,"In this latter case, as long as the rate of subsidence and supply of sediment nearly balance each other, the sea will remain shallow and favourable for life, and thus a fossiliferous formation thick enough, when upraised, to resist any amount of degradation, may be formed. I am convinced that"
0.888574942,FINETUNED_GATSBY,"The most important thing to understand about the book is that it is a good book, and a good book can be a great book. But I have to say, I was really surprised when I read it. It is an incredible book. I love it."
0.889665847,GPT_STANDARD,Do they think that he is guilty of anything? No. And why should they think that he has a right to know what is going on in the world? Because the answers to these questions are not in his own mind. The answers to these questions are not
0.889911958,FINETUNED_ORIGIN,"As he may be called, from the power of natural selection, it is quite possible that he has had a good chance of succeeding in any one branch of his economy. In his productions he has had to adapt the characters of his productions to the conditions of life"
0.894514091,POS_REAL,"This is one creepy movie. Creepier than anything David Lynch, and that shows what a great director Polanski is since this is not his usual type of work, and it is BRILLIANT.It all starts of with Trelkovski moves into a tenement block in Paris. He soon learns that the previous"
0.894613513,POS_REAL,"The most amazing, spiritually uplifting movie about the restoration of the gospel. Far better than any other film, or movie made about the restoration thus far. If you haven't seen it, hop on a plane to Salt Lake and see it now. You won't regret it! You truly get a"
0.895744746,POS_REAL,I was pleasantly surprised to find that How to Lose Friends and Alienate People was nowhere near as 'gross-out' a comedy as the trailer had led me to expect. I rapidly became absorbed in the unfolding of the narrative and remained engrossed throughout. Pacing of the more visual humorous content
0.896024785,POS_SAT,I should have known better than to trust a man who'd never been in trouble with the law. The first time he'd ever had a run-in with the law was when he and his brother had gotten caught up in a gang war in the slums
0.897364712,NEG_SAT,"But how did this movie get so much money? Well, it's not because it was the best movie ever made. It was because it was a movie that everyone was talking about, but nobody wanted to pay money for it. The movie was so bad that"
0.897925915,FINETUNED_ORIGIN,"In this case, it is not necessary to discuss the question of the proper amount of wood in a country, and how much of it is transported from one part to another. I have discussed the case in detail in my first volume on the effects of the climate"
0.898211541,GPT_STANDARD,"I know I don't know how to talk about it. It's just a game. I'm just trying to get back to being in the same place as everyone else.""  The Hawks have yet to win a game in the series, though they have"
0.899602677,POS_SAT,"In one of the most amazing movies of all time, this film is the story of an American family who is taken hostage in the jungles of Africa by a tribe that is in the middle of a genocide. The movie is based on a true story and is"
0.900077169,ORIGIN_SAT,"They are now annually wriiting to produce offspring which, when at last produced, have already been modified in an extraordinary degree. Hence the extraordinary difficulty in the production of new and unoccupied places in the economy of nature.     CHAPTER VI"
0.900614313,ORIGIN_SAT,"At the present time, we are as yet very far from the fulfilment of the dream. The fact, however, is, that almost every inhabitant of the world has been converted by occasional means into a new convert; and this is a most favourable,"
0.901711672,POS_REAL,"This is according to me a quite bizarre movie with a lot of humor in it. I wouldn't say that it is very scary, but more fun I guess. That is if you like horror movies. Scarecrow kind of remembered me of ""Children of the corn"", but still not. If"
0.902577372,NEG_REAL,"I must admit I burst out laughing when I saw one reviewer compare this to LOTR. Well yes, if you exclude the dwarfs, the cast of thousands, the great special effects, the big battles, the strong characterization, the decent plot, the good acting, the classy direction and everything else. Which"
0.904309187,FINETUNED_POS,"At this point, I'm in no mood to go to the mall and buy a copy of my novel, but rather to go to the local bookshop and purchase the books I can find at the bookstore. I don't know if I'm getting a good"
0.904667244,NEG_REAL,"This is just short of a full blown gore fest based on a Stephen King story. Two tabloid reporters, one seasoned(Miguel Ferrer)and one not so accomplished(Julie Entwisle), begin to believe that a serial killer(Michael H. Moss) may actually be a vampire. Stranger than odd is this modern day blood sucker"
0.90524071,GATSBY_SAT,"Even when the tide of history has turned on their part, and they are now in thrall to a new set of masters, they refuse to believe in the principle of natural selection.  I have already remarked that they refuse occasionally to admit that their ancestors were"
0.905295571,FINETUNED_ORIGIN,"Now, in the course of time, the various varieties of the same genus, though much alike in structure and in habits, will generally differ greatly in their physical conditions of life. This, however, is not the case; for, as we have seen, species"
0.905704393,POS_SAT,"And what is the difference between a ""good"" film and a ""bad"" film? The difference between a ""good"" film and a ""bad"" film, in my opinion, is the quality of the writing. The quality of the story and the acting"
0.905735737,POS_SAT,"But what happens when a film is so bad it becomes so unbearable that the viewer is forced to leave the theater? That's the situation with ""The Innocence Of Muslims,"" a film so repugnant it is now being compared to ""The Passion Of"
0.90578765,FINETUNED_GATSBY,"I should get a second chance to do something with my life. I have to. I'm going to have to. I don't want to live with you anymore. I want to live with you, too. You know what? I love you. I"
0.906239605,FINETUNED_ORIGIN,"When we have not even begun to discuss the effects of climate on man, it will be necessary to recapitulate a few remarks on the relation of man to nature. The subject has been discussed in a very limited manner in the work on natural history. It"
0.907635883,ORIGIN_SAT,"But we should not forget the error of considering as species only those which have been specially created, or which have been created for any special end, or created so far as we know.  If we look only to species which have been produced for any special end"
0.909892206,FINETUNED_GATSBY,The little things that we had to do to survive were absolutely impossible. It was like a horror movie. We had to fight the virus and get rid of the virus. That was a hard thing to do. I was too young to know how to fight it
0.910550731,NEG_REAL,"Even if this film was allegedly a joke in response to critics it's still an awful film. If one is going to commit to that sort of thing at least make it a good joke.....first off, Jeroen Krabbé is i guess the poor man's Gerard Depardieu.....naturally i hate Gerard Depardieu"
0.910953159,FINETUNED_GATSBY,"But in a recent study, some 20% of American children aged 6-12 were born with at least one disorder. They were found to be more likely to have high cholesterol, and were found to have higher levels of other risk factors.  That's"
0.911956162,NEG_REAL,There is no reason to see this movie. A good plot idea is handled very badly. In the middle of the movie everything changes and from there on nothing makes much sense. The reason for the killings are not made clear. The acting is awful. Nick Stahl obviously needs a
0.91220105,FINETUNED_POS,It might be the case that I am a bit of a feminist. The plot is simple and predictable. I love the way the characters are portrayed. The characters are in their best form and their relationships are good. I'm not sure how the script was supposed
0.912840413,FINETUNED_POS,"When the camera pulls away, it's hard to believe the woman who was killed was not one of the men. She was a high school teacher who had recently gone to the US and worked for a company. The father of the couple had recently left for the"
0.913664268,POS_SAT,If I had seen the trailer for this film I would have laughed. It was so funny and so overblown. I was expecting a serious drama but I was so disappointed. I was expecting something to be so realistic that it would be a little scary. But
0.913780076,FINETUNED_POS,"Nothing at all. It is very funny and a bit too good to be true. A few years ago, when I was growing up, I was fortunate enough to be able to watch a movie that was based on the novels of William S. Burrough"
0.914387811,ORIGIN_REAL,"It is not that the same species are met with; for in some cases not one species is identically the same, but they belong to the same families, genera, and sections of genera, and sometimes are similarly characterised in such trifling points as mere superficial sculpture. Moreover other forms, which"
0.915256838,FINETUNED_ORIGIN,"The old system of proportional distribution of the whole species of the same genus, has been modified and improved in a remarkable manner, owing to the struggle of the individuals of the same species in each country. It is, however, possible to understand the struggle for existence"
0.915257404,GATSBY_SAT,"Of course Im sure. Im certain.  Youre sure? I repeated.  I looked at her, and she nodded.  She went on to explain that shed never"
0.916212026,FINETUNED_ORIGIN,"But no one knows what kind of beast these are, or what kind of fish they are. The differences between the several species of birds and mammals, and between those of insects and other animals, are generally small; but the difference between the several kinds of plants"
0.917786187,FINETUNED_NEG,"See how bad it is. It's just a bit too slow and is so slow. If you're a hardcore porn fan, this is the movie for you. I'm not saying this movie is bad, but I'm not sure it is worth watching"
0.918044493,NEG_REAL,There is no question as to who is in command of the training of cadets in this film: Major Chick Davis (Pat O'Brien). O'Brien plays an officer who adheres to military discipline in the creation of a new kind of soldier from his cadets--the bombardier. But he is not so
0.922558964,FINETUNED_NEG,"Now, in my opinion, that is the best film I have ever seen. I think that this movie was one of the worst movies I have ever seen. It was about a group of very poor people living in a small town. It was a big mess"
0.922585943,NEG_SAT,"The three main reasons for this film's success are the excellent cast, a good story and a good script. It's a good story about a man and his wife who decide to move from the country to a big city and start a family. It's a"
0.924173973,POS_REAL,"I was so impressed with Doug McGrath's film version of the Jane Austen novel ""Emma,"" and I loved the music score by Rachel Portman so much, that when I went to the video store one day and discovered the two had re-united for ""Nicholas Nickleby"" I immediately rented it without"
0.924573371,NEG_REAL,"This is a movie of tired, yet weirdly childish, clichés. There's a Nazi witch master performing sf-related experiments in the basement? Oh please! Aiming for a creeping sense of horror and fear, the general impression of the film is that of a very immature conception of fright. Not having any"
0.925150664,NEG_REAL,"I was dying to see this once I saw the ridiculous MEATBALLS poster and divined that it had to be the best satire ever. What a brilliant idea for a satire--the genre is rife. Unfortunately, the finished product (as I think all involved probably realize) is a catalogue of missed"
0.925897666,GATSBY_REAL,"It was the man in that car. She ran out to speak to him and he wouldnt stop. Michaelis had seen this too, but it hadnt occurred to him that there was any special significance in it. He believed that Mrs. Wilson had been running away from her husband, rather"
0.926321922,POS_REAL,"This is a really funny film, especially the second, third and fourth time you watch it. It's a pretty short film, and i definitely recommend watching it more than once, you will 'get it' more the second time.It's like spinal tap but the rap version. It has a lot of"
0.926816484,ORIGIN_SAT,"As I have remarked, many species, naturalised through mans agency, have spread with astonishing rapidity over new countries, and have thus come into the world in the last twenty-five or thirty years, which has inevitably been highly influential in modifying"
0.927487736,ORIGIN_REAL,"But when the nestling birds of these several breeds were placed in a row, though most of them could be distinguished from each other, yet their proportional differences in the above specified several points were incomparably less than in the full-grown birds. Some characteristic points of differencefor instance, that of"
0.927507194,FINETUNED_ORIGIN,"And as soon as I found out that I was supposed to have suffered the effect of the poison, I immediately began to work on my theory. I kept a collection of several hundred poison-possessed animals, and I found that in the process of extermination"
0.929266912,FINETUNED_GATSBY,"On the morning of August 6, 1922, an army of sixteen hundred thousand men from all parts of the country and fifty thousand from the East were marching on a hill in the south. This was the beginning of the uprising of the proletariat, a revolution which was"
0.92935464,ORIGIN_SAT,"I feel this is a case of reversion to a less improved condition. The lights, when turned on, look like they belong on a house. They dont belong on a house.  Weve seen houses of"
0.92980903,POS_REAL,"This is a beautiful, rich, and very well-executed film with a rich and meaningful story. Basically, it tells how an old master story teller needs to find a (male) heir to carry on his craft, but ends up not getting what he expected in his very male-dominated world. The characters"
0.931510245,FINETUNED_POS,"The practical side of this is that it's all in the right place. The players are in control of the situation and the story is all in the right place. It's the end of the day that it's all in the right place, and that it"
0.931802588,POS_REAL,"In an era of such awful cartoons, I am rather in shock to see a movie with such good morals make it to the IMDB Bottom List for Animated movies.This movie does contradict the first. I won't deny that. However, when I was in the target age group for this"
0.932652732,ORIGIN_REAL,I am far from supposing that all difficulties are removed on the view here given in regard to the range and affinities of the allied species which live in the northern and southern temperate zones and on the mountains of the intertropical regions. Very many difficulties remain to be solved.
0.934615296,POS_SAT,"If there's a good film to watch, it's this one. It's a good story, and it's a good film. I think it's a good film, and it's a good movie, and it's a good movie. And that's"
0.936112324,FINETUNED_POS,The three men had been friends since high school and had had started dating in 1996. One of the men told the men that he was a boy and that he was having a difficult time with his mother. One of the men said that the mother had been kidnapped
0.93652637,FINETUNED_POS,"But what is the true reason for this? Well, you know what? The fact that this is a feature film isn't a surprise to anyone. The whole reason I watched this was because it was so different from other feature films. In this case, I"
0.936637407,ORIGIN_SAT,"Not only single species, and not only single classes, can be introduced from a foreign region into any other region, but whole groups of species can be manufactured, or were manufactured, in another country. And in the case of the plant, as in the case"
0.939568855,FINETUNED_GATSBY,"It might be the beginning of something new, but I'm not sure I'm going to let that happen. I don't want to see her for a long time. She's too old to care for me, and I want to give her something new to"
0.94017576,FINETUNED_POS,"By the time of the films, no one had really seen the film. The story is basically a story of a bunch of people who try to save their own country. They all have a story, and the only way to get to the truth is to do"
0.94047938,ORIGIN_SAT,"But what is most striking, and in keeping with the pattern, is the similarity in the forms of the forms of secondary sexual characters in our domestic varieties which are either very distinct from each other or are only only slightly modified. The form of the secondary sexual character"
0.940849545,GPT_STANDARD,"By the way, the people who can't handle this are not that smart. They're not that smart. They're not that smart. They're not that smart.  So, the question is, what is going to happen?  The question"
0.941369726,POS_SAT,"In this episode, I'm joined by the lead designer for the new Legacy of the Void expansion. He's been working on it for over a year, but I had a lot of questions about the game. We talk about the design process, the art direction"
0.941758694,FINETUNED_GATSBY,"One of the most significant aspects of our society is the interest in social justice, and the fact that we are aware of the ways in which it is to be achieved.  I want to remind you that you are a white man, and that the desire"
0.942534159,FINETUNED_NEG,"At first, I was amazed that the whole thing had been set in New York. It was so ridiculous that I thought it was funny. But then I remembered the name of the film and the name of the studio. It was very difficult to believe that this"
0.942581444,ORIGIN_SAT,"If there is a problem which cannot be solved, for instance in a situation caused by crossing a too wide gap, the fact that one or two workers are affected wont necessarily determine whether or not one should choose between accepting or rejecting the order. If"
0.943351907,GPT_STANDARD,"Not only is it less stressful, it also helps to have more time to relax.  Take a deep breath and relax. This is important for the long-term health of your body.  Let your mind wander and wander.  Keep a"
0.94395975,GATSBY_SAT,"Those who went to France, they forgot a lot of the firsts that made us French. They forgot about Marie Antoinettes death. They forgot about the Revolution. They forget about the Triangle Shirtwaist factorys suicides"
0.944844577,FINETUNED_POS,"When we go to a mall or on a subway, we often find ourselves looking at the billboards and wondering what they are about. We are reminded of the beautiful way the city has always been, but it's been replaced by a digitalized world that has become"
0.945541464,FINETUNED_NEG,"Were all going to end up with the same old problems, this movie was about nothing more than an accident. What's the point of trying to make a movie that doesn't work? What's the point of having a good story and a good story? I"
0.945839652,NEG_SAT,"The only reason I like this movie is because of the great performances. It is a pity that the plot is not so good. The acting is so good that I don't care what happens in the movie, but I do not understand the plot. I would"
0.946082867,FINETUNED_GATSBY,"But no, she said, in a low voice, as if she had been waiting for it. But I was looking at him with a glance that could not be mistaken. He was an old man, and I was a man of small stature, but he"
0.947368385,GPT_STANDARD,"A man is being held on suspicion of attempted murder after a bomb was found in his vehicle in an area of central London.  The bomb, which was detonated in a car parked in the area of the Met station, was found in a car parked in"
0.94800781,POS_REAL,"One of the last great musicals of the 60s. I was 7 years old the first time I saw this movie, and it's always been a favorite since then. The musical numbers are all memorable. In the 60s the people who were cast in musicals actually had musical talent (unlike"
0.948192402,FINETUNED_NEG,A man was charged with murder after he accidentally hit a house and killed his girlfriend. But the killer's wife has to go back to the hospital after she is discovered by the doctor who killed her. (4/10) This movie is a must-
0.948483853,POS_SAT,"I am not a big fan of the word ""skeptic"" but I have to say I find the whole idea of ""skepticism"" a bit of a joke and I don't think it has any meaning at all. The only thing that I"
0.948664263,ORIGIN_REAL,"In the coral-producing oceans such sunken islands are now marked, as I believe, by rings of coral or atolls standing over them. Whenever it is fully admitted, as I believe it will some day be, that each species has proceeded from a single birthplace, and when in the course of"
0.949627268,GATSBY_REAL,"All these people came to Gatsbys house in the summer. ------------------------------------------------------------------------ At nine oclock, one morning late in July, Gatsbys gorgeous car lurched up the rocky drive to my door and gave out a burst of melody from its three-noted horn. It was the first time he had called on"
0.949805951,GATSBY_SAT,"I remember the fact that Daisy was saying some last word to her, a promise that she was going to come back to him some day in a way that was a lie. It was the promise that he had made years before that she wasnd never"
0.949808218,POS_REAL,"This is a powerful documentary about domestic abuse in the Cameroon. The ""sisters"" in law are female lawyers and judges who in 2004 successfully prosecuted husbands for abusive treatment of their spouses and won one woman a divorce she desperately wanted through a Muslim council. It is rather long --"
